# E(GeV)	-Im_Tmatrix(GeV^-2)
7.030000	3.575780e-03
7.040000	3.545330e-03
7.050000	3.515300e-03
7.060000	3.485860e-03
7.070000	3.456760e-03
7.080000	3.428000e-03
7.090000	3.399570e-03
7.100000	3.371480e-03
7.110000	3.343780e-03
7.120000	3.316400e-03
7.130000	3.289320e-03
7.140000	3.262560e-03
7.150000	3.236110e-03
7.160000	3.209970e-03
7.170000	3.184140e-03
7.180000	3.158630e-03
7.190000	3.133420e-03
7.200000	3.108530e-03
7.210000	3.083970e-03
7.220000	3.059710e-03
7.230000	3.035740e-03
7.240000	3.012070e-03
7.250000	2.988700e-03
7.260000	2.965700e-03
7.270000	2.942950e-03
7.280000	2.920470e-03
7.290000	2.898260e-03
7.300000	2.876310e-03
7.310000	2.854660e-03
7.320000	2.833260e-03
7.330000	2.812100e-03
7.340000	2.791180e-03
7.350000	2.770510e-03
7.360000	2.750100e-03
7.370000	2.729920e-03
7.380000	2.709970e-03
7.390000	2.690260e-03
7.400000	2.670780e-03
7.410000	2.651560e-03
7.420000	2.632550e-03
7.430000	2.613780e-03
7.440000	2.595220e-03
7.450000	2.576890e-03
7.460000	2.558820e-03
7.470000	2.540960e-03
7.480000	2.523300e-03
7.490000	2.505840e-03
7.500000	2.488590e-03
7.510000	2.471580e-03
7.520000	2.454760e-03
7.530000	2.438120e-03
7.540000	2.421670e-03
7.550000	2.405390e-03
7.560000	2.389310e-03
7.570000	2.373410e-03
7.580000	2.357680e-03
7.590000	2.342130e-03
7.600000	2.326760e-03
7.610000	2.311590e-03
7.620000	2.296580e-03
7.630000	2.281750e-03
7.640000	2.267070e-03
7.650000	2.252570e-03
7.660000	2.238250e-03
7.670000	2.224080e-03
7.680000	2.210080e-03
7.690000	2.196220e-03
7.700000	2.182520e-03
7.710000	2.169010e-03
7.720000	2.155640e-03
7.730000	2.142410e-03
7.740000	2.129310e-03
7.750000	2.116360e-03
7.760000	2.103550e-03
7.770000	2.090870e-03
7.780000	2.078330e-03
7.790000	2.065920e-03
7.800000	2.053650e-03
7.810000	2.041520e-03
7.820000	2.029510e-03
