# E(GeV)	Re_Tmatrix(GeV^-2)
6.900000	-7.763600e+00
6.910000	-7.765500e+00
6.920000	-7.767400e+00
6.930000	-7.769280e+00
6.940000	-7.771150e+00
6.950000	-7.773010e+00
6.960000	-7.774870e+00
6.970000	-7.776710e+00
6.980000	-7.778550e+00
6.990000	-7.780380e+00
7.000000	-7.782200e+00
7.010000	-7.784010e+00
7.020000	-7.785810e+00
7.030000	-7.787600e+00
7.040000	-7.789380e+00
7.050000	-7.791160e+00
7.060000	-7.792920e+00
7.070000	-7.794680e+00
7.080000	-7.796420e+00
7.090000	-7.798160e+00
7.100000	-7.799890e+00
7.110000	-7.801610e+00
7.120000	-7.803330e+00
7.130000	-7.805030e+00
7.140000	-7.806720e+00
7.150000	-7.808410e+00
7.160000	-7.810130e+00
7.170000	-7.811820e+00
7.180000	-7.813480e+00
7.190000	-7.815110e+00
7.200000	-7.816710e+00
7.210000	-7.818150e+00
7.220000	-7.819620e+00
7.230000	-7.821130e+00
7.240000	-7.822680e+00
7.250000	-7.824260e+00
7.260000	-7.826010e+00
7.270000	-7.827720e+00
7.280000	-7.829410e+00
7.290000	-7.831070e+00
7.300000	-7.832690e+00
7.310000	-7.834250e+00
7.320000	-7.835800e+00
7.330000	-7.837340e+00
7.340000	-7.838870e+00
7.350000	-7.840400e+00
7.360000	-7.841920e+00
7.370000	-7.843430e+00
7.380000	-7.844930e+00
7.390000	-7.846430e+00
7.400000	-7.847920e+00
7.410000	-7.849400e+00
7.420000	-7.850880e+00
7.430000	-7.852350e+00
7.440000	-7.853810e+00
7.450000	-7.855270e+00
7.460000	-7.856710e+00
7.470000	-7.858160e+00
7.480000	-7.859590e+00
7.490000	-7.861020e+00
7.500000	-7.862450e+00
7.510000	-7.863860e+00
7.520000	-7.865270e+00
7.530000	-7.866670e+00
7.540000	-7.868070e+00
7.550000	-7.869460e+00
7.560000	-7.870850e+00
7.570000	-7.872220e+00
7.580000	-7.873600e+00
7.590000	-7.874960e+00
7.600000	-7.876320e+00
7.610000	-7.877680e+00
7.620000	-7.879020e+00
7.630000	-7.880360e+00
7.640000	-7.881700e+00
7.650000	-7.883030e+00
7.660000	-7.884350e+00
7.670000	-7.885670e+00
7.680000	-7.886980e+00
7.690000	-7.888290e+00
7.700000	-7.889590e+00
7.710000	-7.890890e+00
7.720000	-7.892180e+00
7.730000	-7.893460e+00
7.740000	-7.894740e+00
7.750000	-7.896020e+00
7.760000	-7.897290e+00
7.770000	-7.898550e+00
7.780000	-7.899810e+00
7.790000	-7.901060e+00
7.800000	-7.902310e+00
7.810000	-7.903540e+00
7.820000	-7.904770e+00
7.830000	-7.906000e+00
7.840000	-7.907220e+00
7.850000	-7.908440e+00
7.860000	-7.909730e+00
7.870000	-7.910980e+00
7.880000	-7.912180e+00
7.890000	-7.913350e+00
7.900000	-7.914490e+00
7.910000	-7.915380e+00
7.920000	-7.916340e+00
7.930000	-7.917350e+00
7.940000	-7.918430e+00
7.950000	-7.919570e+00
7.960000	-7.920970e+00
7.970000	-7.922330e+00
7.980000	-7.923660e+00
7.990000	-7.924940e+00
8.000000	-7.926190e+00
