3.550	0.000	0.000	0.002	0.137	0.000	0.001	0.006	0.161	0.001	0.002	0.013	0.201	0.001	0.004	0.022	0.224
3.600	0.000	0.000	0.002	0.105	0.000	0.001	0.005	0.131	0.001	0.001	0.011	0.171	0.001	0.003	0.019	0.197
3.650	0.000	0.000	0.002	0.081	0.000	0.000	0.005	0.107	0.000	0.001	0.010	0.145	0.001	0.003	0.017	0.174
3.700	0.000	0.000	0.001	0.062	0.000	0.000	0.004	0.088	0.000	0.001	0.008	0.124	0.001	0.003	0.015	0.153
3.750	0.000	0.000	0.001	0.048	0.000	0.000	0.003	0.073	0.000	0.001	0.007	0.105	0.001	0.002	0.014	0.134
3.800	0.000	0.000	0.001	0.037	0.000	0.000	0.003	0.060	0.000	0.001	0.006	0.090	0.001	0.002	0.012	0.118
3.850	0.000	0.000	0.001	0.029	0.000	0.000	0.003	0.049	0.000	0.001	0.006	0.077	0.001	0.002	0.011	0.104
3.900	0.000	0.000	0.001	0.023	0.000	0.000	0.002	0.041	0.000	0.001	0.005	0.065	0.001	0.002	0.010	0.091
3.950	0.000	0.000	0.000	0.018	0.000	0.000	0.002	0.034	0.000	0.001	0.004	0.056	0.001	0.002	0.009	0.080
4.000	0.000	0.000	0.000	0.014	0.000	0.000	0.002	0.028	0.000	0.001	0.004	0.048	0.001	0.002	0.008	0.070
4.050	0.000	0.000	0.000	0.011	0.000	0.000	0.001	0.024	0.000	0.001	0.003	0.041	0.001	0.001	0.007	0.062
4.100	0.000	0.000	0.000	0.009	0.000	0.000	0.001	0.020	0.000	0.000	0.003	0.035	0.001	0.001	0.006	0.054
4.150	0.000	0.000	0.000	0.007	0.000	0.000	0.001	0.017	0.000	0.000	0.003	0.030	0.000	0.001	0.006	0.048
4.200	0.000	0.000	0.000	0.006	0.000	0.000	0.001	0.014	0.000	0.000	0.002	0.026	0.000	0.001	0.005	0.042
4.250	0.000	0.000	0.000	0.005	0.000	0.000	0.001	0.012	0.000	0.000	0.002	0.022	0.000	0.001	0.005	0.037
4.300	0.000	0.000	0.000	0.004	0.000	0.000	0.001	0.010	0.000	0.000	0.002	0.019	0.000	0.001	0.004	0.033
4.350	0.000	0.000	0.000	0.003	0.000	0.000	0.001	0.008	0.000	0.000	0.002	0.017	0.000	0.001	0.004	0.029
4.400	0.000	0.000	0.000	0.003	0.000	0.000	0.001	0.007	0.000	0.000	0.001	0.015	0.000	0.001	0.003	0.025
4.450	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.006	0.000	0.000	0.001	0.013	0.000	0.001	0.003	0.023
4.500	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.005	0.000	0.000	0.001	0.011	0.000	0.001	0.003	0.020
4.550	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.004	0.000	0.000	0.001	0.010	0.000	0.001	0.002	0.018
4.600	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.004	0.000	0.000	0.001	0.008	0.000	0.001	0.002	0.016
4.650	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.003	0.000	0.000	0.001	0.007	0.000	0.000	0.002	0.014
4.700	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.003	0.000	0.000	0.001	0.006	0.000	0.000	0.002	0.012
4.750	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.002	0.000	0.000	0.001	0.006	0.000	0.000	0.002	0.011
4.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.001	0.005	0.000	0.000	0.002	0.010
